20,3.7761493,3.7639108,0.032,0.03266766020864382
40,3.7247531,3.7012923,0.034,0.034396423248882264
60,3.5862324,3.5940425,0.092,0.08351713859910581
80,3.1715946,3.2143128,0.242,0.2168107302533532
100,2.4909663,2.5258853,0.416,0.40530551415797317
120,1.4793297,1.6249849,0.706,0.6498360655737705
140,0.9134541,0.9893635,0.842,0.7964232488822652
160,0.48038122,0.5808556,0.916,0.8938301043219076
180,0.32745284,0.39067507,0.95,0.9263189269746647
200,0.17249031,0.2670259,0.982,0.9563636363636364
220,0.15968427,0.23448421,0.984,0.9585692995529062
240,0.1349049,0.17226662,0.984,0.9684053651266766
260,0.06311894,0.11697792,0.996,0.9784798807749627
280,0.046177913,0.094852306,0.994,0.9829508196721312
300,0.039566398,0.077144764,0.996,0.9867660208643815
320,0.0278219,0.06292696,1.0,0.9880774962742176
340,0.018057011,0.06322568,1.0,0.9875409836065574
360,0.018907681,0.051210172,1.0,0.9896870342771982
380,0.01493447,0.04470529,0.998,0.9911773472429211
400,0.007497743,0.038574465,1.0,0.9920715350223547
420,0.004222322,0.03485594,1.0,0.9929657228017884
440,0.004579011,0.036316045,1.0,0.9920715350223547
460,0.0038717084,0.03511501,1.0,0.9914754098360655
480,0.0033329509,0.029922614,1.0,0.9912965722801789
500,0.0027311053,0.028138604,1.0,0.9942175856929956
520,0.0023661167,0.028555222,1.0,0.9931445603576751
540,0.0014395063,0.024094716,1.0,0.9947540983606558
560,0.0008268729,0.023764485,1.0,0.9935022354694486
580,0.0009909029,0.02398011,1.0,0.9947540983606558
600,0.000691527,0.022331677,1.0,0.9945156482861401
620,0.0012497888,0.022795161,1.0,0.9951117734724292
640,0.00078174146,0.027436178,1.0,0.9935022354694486
660,0.000696617,0.020359706,1.0,0.9946944858420268
680,0.0006086272,0.021457888,1.0,0.9953502235469449
700,0.0003698274,0.018295053,1.0,0.9954694485842027
720,0.00027702784,0.01953212,1.0,0.995946348733234
740,0.00018310551,0.017677896,1.0,0.9969597615499255
760,0.00018739639,0.019426074,1.0,0.995290611028316
780,0.00016177676,0.019600905,1.0,0.9960059612518629
800,0.00018751735,0.01781751,1.0,0.9955886736214605
820,0.00028577,0.01996109,1.0,0.9951117734724292
840,0.00029095626,0.02023882,1.0,0.9945156482861401
860,0.000113872375,0.01873365,1.0,0.9955290611028316
880,0.000118013144,0.01681624,1.0,0.9962444113263785
900,9.768829e-05,0.01885669,1.0,0.995946348733234
920,5.7925095e-05,0.016269706,1.0,0.995946348733234
940,3.786365e-05,0.01576208,1.0,0.9961251862891207
960,2.3481432e-05,0.016380873,1.0,0.9963040238450075
980,2.1999791e-05,0.015839905,1.0,0.9963636363636363
1000,3.1989497e-05,0.014431423,1.0,0.9962444113263785
1020,2.7723285e-05,0.014394747,1.0,0.9963636363636363
1040,2.4874716e-05,0.014230566,1.0,0.996602086438152
1060,1.4350474e-05,0.013926092,1.0,0.9967213114754099
1080,1.698627e-05,0.014294689,1.0,0.9970193740685543
1100,1.5179388e-05,0.014461087,1.0,0.9963040238450075
1120,1.1013733e-05,0.013901681,1.0,0.9967809239940387
1140,1.566819e-05,0.014502765,1.0,0.9970193740685543
1160,1.2711685e-05,0.014385549,1.0,0.9971982116244411
1180,9.945072e-06,0.014036549,1.0,0.9969597615499255
1200,8.862989e-06,0.014209869,1.0,0.9966616989567809
1220,9.18824e-06,0.01385604,1.0,0.9971982116244411
1240,1.2800844e-05,0.014336244,1.0,0.9966616989567809
1260,7.2673306e-06,0.013673677,1.0,0.9975558867362146
1280,8.97013e-06,0.0141588375,1.0,0.9966616989567809
1300,9.6501635e-06,0.013907816,1.0,0.9971982116244411
1320,8.538405e-06,0.014165709,1.0,0.9966616989567809
1340,9.856459e-06,0.013884324,1.0,0.9971982116244411
1360,1.0894063e-05,0.013829821,1.0,0.9971982116244411
1380,8.569407e-06,0.01394538,1.0,0.9971982116244411
1400,7.642247e-06,0.014094324,1.0,0.9966616989567809
1420,8.729379e-06,0.014064634,1.0,0.9971982116244411
1440,8.527338e-06,0.0137730185,1.0,0.9971982116244411
1460,8.22506e-06,0.014467837,1.0,0.9966616989567809
1480,6.3273033e-06,0.013999876,1.0,0.9966616989567809
1500,7.4026498e-06,0.0140057765,1.0,0.9971982116244411
1520,7.1287905e-06,0.013890029,1.0,0.9966616989567809
1540,6.5453705e-06,0.013950148,1.0,0.9971982116244411
1560,8.064463e-06,0.0138487285,1.0,0.9971982116244411
1580,5.9937543e-06,0.014231645,1.0,0.9971982116244411
1600,9.636998e-06,0.014317906,1.0,0.9966616989567809
1620,5.940112e-06,0.013936497,1.0,0.9971982116244411
1640,6.2800746e-06,0.014106909,1.0,0.9971982116244411
1660,7.2975636e-06,0.014113892,1.0,0.9971982116244411
1680,5.793442e-06,0.013542621,1.0,0.9972578241430701
1700,8.831435e-06,0.014029957,1.0,0.9971982116244411
1720,5.2245828e-06,0.01392197,1.0,0.9971982116244411
1740,7.1904597e-06,0.013620618,1.0,0.9971982116244411
1760,5.865902e-06,0.013989293,1.0,0.9971982116244411
1780,7.4429386e-06,0.01376427,1.0,0.9971982116244411
1800,5.7939124e-06,0.013813779,1.0,0.9971982116244411
1820,5.8081814e-06,0.0139462715,1.0,0.9971982116244411
1840,4.2714523e-06,0.014068447,1.0,0.9971982116244411
1860,6.2890686e-06,0.014036669,1.0,0.9971982116244411
1880,6.347391e-06,0.01417666,1.0,0.9971982116244411
1900,7.0843216e-06,0.014058334,1.0,0.9971982116244411
1920,4.2631086e-06,0.014113313,1.0,0.9971982116244411
1940,4.458353e-06,0.0140214,1.0,0.9971982116244411
1960,8.137731e-06,0.014241299,1.0,0.9971982116244411
1980,4.9218097e-06,0.0139255095,1.0,0.9971982116244411
2000,4.758033e-06,0.013928134,1.0,0.9971982116244411
2020,4.9792793e-06,0.014226775,1.0,0.9966616989567809
2040,5.7703887e-06,0.014402464,1.0,0.9966616989567809
2060,4.6107016e-06,0.014170968,1.0,0.9971982116244411
2080,5.605316e-06,0.014004659,1.0,0.9971982116244411
2100,3.827533e-06,0.014074238,1.0,0.9971982116244411
2120,4.197302e-06,0.013951707,1.0,0.9971982116244411
2140,4.310319e-06,0.014444625,1.0,0.9966616989567809
2160,6.4549367e-06,0.014092208,1.0,0.9971982116244411
2180,4.4776802e-06,0.014263082,1.0,0.9971982116244411
2200,4.426173e-06,0.014225671,1.0,0.9971982116244411
2220,4.237581e-06,0.0142684,1.0,0.9971982116244411
2240,3.8790254e-06,0.01426685,1.0,0.9966616989567809
2260,4.6152286e-06,0.014016253,1.0,0.9971982116244411
2280,4.047811e-06,0.013880069,1.0,0.9971982116244411
2300,3.8873623e-06,0.014101377,1.0,0.9971982116244411
2320,3.9121387e-06,0.01430503,1.0,0.9966616989567809
2340,4.4383273e-06,0.01442387,1.0,0.9966616989567809
2360,3.8949875e-06,0.014124847,1.0,0.9971982116244411
2380,3.9507863e-06,0.014296009,1.0,0.9966616989567809
2400,4.7125363e-06,0.01398183,1.0,0.9971982116244411
2420,3.2486384e-06,0.014125702,1.0,0.9971982116244411
2440,4.0768828e-06,0.01402658,1.0,0.9971982116244411
2460,4.1404855e-06,0.014056724,1.0,0.9971982116244411
2480,3.1799984e-06,0.014071079,1.0,0.9971982116244411
2500,3.5376113e-06,0.0141564,1.0,0.9971982116244411
2520,3.948868e-06,0.014297097,1.0,0.9971982116244411
2540,3.4074342e-06,0.014036922,1.0,0.9971982116244411
2560,4.4201824e-06,0.014045223,1.0,0.9971982116244411
2580,3.7342934e-06,0.01422309,1.0,0.9971982116244411
2600,3.4358063e-06,0.014298473,1.0,0.9971982116244411
2620,3.4861148e-06,0.014267846,1.0,0.9971982116244411
2640,3.2751213e-06,0.014080743,1.0,0.9971982116244411
2660,3.3172785e-06,0.01389538,1.0,0.9971982116244411
2680,3.7341965e-06,0.014189821,1.0,0.9971982116244411
2700,3.4968136e-06,0.014241441,1.0,0.9971982116244411
2720,3.3816214e-06,0.014078346,1.0,0.9971982116244411
2740,2.4170754e-06,0.014272994,1.0,0.9971982116244411
2760,3.385505e-06,0.014339947,1.0,0.9971982116244411
2780,2.7317824e-06,0.014206147,1.0,0.9971982116244411
2800,3.7090167e-06,0.014124371,1.0,0.9971982116244411
2820,3.1482773e-06,0.014118194,1.0,0.9971982116244411
2840,2.6955413e-06,0.014056473,1.0,0.9971982116244411
2860,2.8817472e-06,0.014271337,1.0,0.9971982116244411
2880,3.244604e-06,0.014268369,1.0,0.9971982116244411
2900,3.39241e-06,0.014130126,1.0,0.9971982116244411
2920,2.9158348e-06,0.014134541,1.0,0.9971982116244411
2940,2.8130773e-06,0.014112989,1.0,0.9971982116244411
2960,2.5281774e-06,0.014083778,1.0,0.9971982116244411
2980,2.4404399e-06,0.014222522,1.0,0.9971982116244411
3000,2.5422403e-06,0.014315089,1.0,0.9971982116244411
3020,2.9153116e-06,0.014186521,1.0,0.9971982116244411
3040,2.295239e-06,0.014115937,1.0,0.9971982116244411
3060,3.0524482e-06,0.01404622,1.0,0.9971982116244411
3080,2.3941827e-06,0.014223698,1.0,0.9971982116244411
3100,2.8123652e-06,0.0140442895,1.0,0.9971982116244411
3120,2.4366234e-06,0.014289941,1.0,0.9971982116244411
3140,2.253758e-06,0.014257872,1.0,0.9971982116244411
3160,3.2635041e-06,0.014155084,1.0,0.9971982116244411
3180,2.5891939e-06,0.014098856,1.0,0.9971982116244411
3200,2.6905288e-06,0.014135593,1.0,0.9971982116244411
3220,2.8332274e-06,0.014113774,1.0,0.9971982116244411
3240,2.5567656e-06,0.014041357,1.0,0.9971982116244411
3260,3.2086214e-06,0.0140822455,1.0,0.9971982116244411
3280,2.75442e-06,0.014206203,1.0,0.9971982116244411
3300,2.8667e-06,0.014098559,1.0,0.9971982116244411
3320,2.2499437e-06,0.014175619,1.0,0.9971982116244411
3340,2.1271615e-06,0.014150529,1.0,0.9971982116244411
3360,2.7253418e-06,0.014182489,1.0,0.9971982116244411
3380,2.5927707e-06,0.0140704075,1.0,0.9971982116244411
3400,2.555111e-06,0.0142149385,1.0,0.9971982116244411
3420,2.5317427e-06,0.013991695,1.0,0.9971982116244411
3440,2.9493442e-06,0.014186699,1.0,0.9971982116244411
3460,2.4211179e-06,0.014378996,1.0,0.9971982116244411
3480,2.027742e-06,0.014149212,1.0,0.9971982116244411
3500,2.5572588e-06,0.014396208,1.0,0.9971982116244411
3520,2.4950173e-06,0.0140206395,1.0,0.9971982116244411
3540,2.2699626e-06,0.0141843045,1.0,0.9971982116244411
3560,2.2220486e-06,0.014048481,1.0,0.9971982116244411
3580,3.2774728e-06,0.014161469,1.0,0.9971982116244411
3600,2.6614362e-06,0.014189922,1.0,0.9971982116244411
3620,5.6235535e-06,0.014299273,1.0,0.9971982116244411
3640,2.1161868e-06,0.014058887,1.0,0.9971982116244411
3660,2.1676885e-06,0.014242534,1.0,0.9971982116244411
3680,2.3813066e-06,0.014368652,1.0,0.9971982116244411
3700,2.5200593e-06,0.014035069,1.0,0.9971982116244411
3720,2.2938127e-06,0.014138005,1.0,0.9971982116244411
3740,2.092105e-06,0.013995311,1.0,0.9971982116244411
3760,1.9149693e-06,0.014323838,1.0,0.9971982116244411
3780,3.2002354e-06,0.014257689,1.0,0.9971982116244411
3800,2.7496442e-06,0.014197145,1.0,0.9971982116244411
3820,2.3379173e-06,0.014092204,1.0,0.9971982116244411
3840,2.0382286e-06,0.014367753,1.0,0.9971982116244411
3860,1.9442869e-06,0.014202644,1.0,0.9971982116244411
3880,2.1972444e-06,0.014397839,1.0,0.9971982116244411
3900,2.3317182e-06,0.014181994,1.0,0.9971982116244411
3920,2.1211952e-06,0.014333945,1.0,0.9971982116244411
3940,2.3331459e-06,0.014258693,1.0,0.9971982116244411
3960,2.093773e-06,0.014260224,1.0,0.9971982116244411
3980,1.9807626e-06,0.014080682,1.0,0.9971982116244411
4000,2.1200003e-06,0.014081186,1.0,0.9971982116244411
4020,1.9550216e-06,0.014386581,1.0,0.9971982116244411
4040,2.0379905e-06,0.014161192,1.0,0.9971982116244411
4060,1.9218828e-06,0.014196478,1.0,0.9971982116244411
4080,2.1078363e-06,0.014283401,1.0,0.9971982116244411
4100,1.980055e-06,0.014188894,1.0,0.9971982116244411
4120,1.9004253e-06,0.014103333,1.0,0.9971982116244411
4140,1.8939879e-06,0.014337953,1.0,0.9971982116244411
4160,2.2790275e-06,0.014183211,1.0,0.9971982116244411
4180,2.025358e-06,0.014206954,1.0,0.9971982116244411
4200,2.0572961e-06,0.014216337,1.0,0.9971982116244411
4220,2.3412474e-06,0.014146122,1.0,0.9971982116244411
4240,2.1948658e-06,0.0142146945,1.0,0.9971982116244411
4260,1.8913646e-06,0.014160933,1.0,0.9971982116244411
4280,1.8479686e-06,0.014255532,1.0,0.9971982116244411
4300,1.8989938e-06,0.0142753115,1.0,0.9971982116244411
4320,1.629586e-06,0.014186312,1.0,0.9971982116244411
4340,2.3200234e-06,0.014224621,1.0,0.9971982116244411
4360,1.697533e-06,0.014234641,1.0,0.9971982116244411
4380,1.7135064e-06,0.0141465645,1.0,0.9972578241430701
4400,1.7275745e-06,0.014171596,1.0,0.9971982116244411
4420,1.762843e-06,0.014132183,1.0,0.9971982116244411
4440,1.776926e-06,0.014243578,1.0,0.9971982116244411
4460,1.8756286e-06,0.014264369,1.0,0.9971982116244411
4480,1.4615024e-06,0.014285321,1.0,0.9971982116244411
4500,1.7743046e-06,0.014180525,1.0,0.9971982116244411
4520,1.8186496e-06,0.014143418,1.0,0.9971982116244411
4540,1.959068e-06,0.014198606,1.0,0.9971982116244411
4560,1.5308638e-06,0.014159068,1.0,0.9971982116244411
4580,1.5804712e-06,0.01438649,1.0,0.9971982116244411
4600,1.941904e-06,0.014146099,1.0,0.9971982116244411
4620,2.3515004e-06,0.0140996305,1.0,0.9972578241430701
4640,1.818881e-06,0.014163828,1.0,0.9971982116244411
4660,1.4870128e-06,0.014363793,1.0,0.9971982116244411
4680,2.8975307e-06,0.014354298,1.0,0.9971982116244411
4700,1.6682092e-06,0.014300896,1.0,0.9971982116244411
4720,1.7142237e-06,0.014197208,1.0,0.9971982116244411
4740,1.7809778e-06,0.014337522,1.0,0.9971982116244411
4760,2.4078545e-06,0.014055191,1.0,0.9971982116244411
4780,1.8427213e-06,0.014095357,1.0,0.9971982116244411
4800,4.2157544e-06,0.014280768,1.0,0.9971982116244411
4820,1.4886756e-06,0.014274831,1.0,0.9971982116244411
4840,2.0384364e-06,0.014206044,1.0,0.9972578241430701
4860,1.8122082e-06,0.014338557,1.0,0.9971982116244411
4880,2.4162416e-06,0.014221578,1.0,0.9971982116244411
4900,1.5971606e-06,0.014350471,1.0,0.9971982116244411
4920,1.528973e-06,0.014092588,1.0,0.9971982116244411
4940,1.5568668e-06,0.014302601,1.0,0.9971982116244411
4960,1.6906175e-06,0.01426225,1.0,0.9971982116244411
4980,1.7170811e-06,0.0141947875,1.0,0.9972578241430701
5000,1.44481e-06,0.014306686,1.0,0.9971982116244411
5020,1.5101359e-06,0.0142983515,1.0,0.9971982116244411
5040,1.8234117e-06,0.014244234,1.0,0.9971982116244411
5060,1.4305064e-06,0.014247669,1.0,0.9971982116244411
5080,1.5840437e-06,0.014325507,1.0,0.9971982116244411
5100,1.3918832e-06,0.014351799,1.0,0.9971982116244411
5120,1.6810787e-06,0.014273993,1.0,0.9972578241430701
5140,1.6753537e-06,0.014202533,1.0,0.9971982116244411
5160,1.7235204e-06,0.014452614,1.0,0.9972578241430701
